name,time,mean,service_name
max_duration_20s,1587997860000000000,7991833000,istio-ingressgateway
max_duration_20s,1587997860000000000,161000,istio-mixer
max_duration_20s,1587997860000000000,6679000,customer.default
max_duration_20s,1587997860000000000,4120615000,booking.default
max_duration_20s,1587997880000000000,8435815000,istio-ingressgateway
max_duration_20s,1587997880000000000,6195087000,booking.default
max_duration_20s,1587997880000000000,8393059000,flight.default
max_duration_20s,1587997880000000000,14052000,auth.default
max_duration_20s,1587997880000000000,7400000,customer.default
max_duration_20s,1587997900000000000,33960000,auth.default
max_duration_20s,1587997900000000000,8228000,customer.default
max_duration_20s,1587997900000000000,8529783000,booking.default
max_duration_20s,1587997900000000000,7764324000,istio-ingressgateway
max_duration_20s,1587997900000000000,8517220000,flight.default
max_duration_20s,1587997920000000000,9374039000,istio-ingressgateway
max_duration_20s,1587997920000000000,9445916000,flight.default
max_duration_20s,1587997920000000000,10039000,customer.default
max_duration_20s,1587997920000000000,34674000,istio-mixer
max_duration_20s,1587997920000000000,3075000,auth.default
max_duration_20s,1587997920000000000,9452950000,booking.default
max_duration_20s,1587997940000000000,20843000,customer.default
max_duration_20s,1587997940000000000,6475212000,booking.default
max_duration_20s,1587997940000000000,6473355000,istio-ingressgateway
max_duration_20s,1587997940000000000,6101457000,flight.default
max_duration_20s,1587997940000000000,37677000,auth.default
max_duration_20s,1587997960000000000,9817357000,flight.default
max_duration_20s,1587997960000000000,48622000,auth.default
max_duration_20s,1587997960000000000,6706226000,booking.default
max_duration_20s,1587997960000000000,880000,istio-mixer
max_duration_20s,1587997960000000000,4732000,customer.default
max_duration_20s,1587997960000000000,9988825000,istio-ingressgateway
max_duration_20s,1587997980000000000,10638000,customer.default
max_duration_20s,1587997980000000000,8089981000,istio-ingressgateway
max_duration_20s,1587997980000000000,5791079000,booking.default
max_duration_20s,1587997980000000000,8023883000,flight.default
max_duration_20s,1587997980000000000,5985000,istio-mixer
max_duration_20s,1587998000000000000,6053520000,flight.default
max_duration_20s,1587998000000000000,6064044000,istio-ingressgateway
max_duration_20s,1587998000000000000,14872000,customer.default
max_duration_20s,1587998000000000000,4985194000,booking.default
max_duration_20s,1587998020000000000,29064000,customer.default
max_duration_20s,1587998020000000000,6778386000,booking.default
max_duration_20s,1587998020000000000,7086394000,flight.default
max_duration_20s,1587998020000000000,3314000,istio-mixer
max_duration_20s,1587998020000000000,35505000,auth.default
max_duration_20s,1587998020000000000,7120214000,istio-ingressgateway
max_duration_20s,1587998040000000000,9481454000,flight.default
max_duration_20s,1587998040000000000,9649914000,istio-ingressgateway
max_duration_20s,1587998040000000000,32449000,customer.default
max_duration_20s,1587998040000000000,8155327000,booking.default
max_duration_20s,1587998040000000000,52529000,auth.default
max_duration_20s,1587998060000000000,6348573000,booking.default
max_duration_20s,1587998060000000000,10829000,auth.default
max_duration_20s,1587998060000000000,9218394000,istio-ingressgateway
max_duration_20s,1587998060000000000,9102432000,flight.default
max_duration_20s,1587998060000000000,12770000,customer.default
max_duration_20s,1587998080000000000,10100353000,flight.default
max_duration_20s,1587998080000000000,16543000,customer.default
max_duration_20s,1587998080000000000,33616000,auth.default
max_duration_20s,1587998080000000000,5865214000,booking.default
max_duration_20s,1587998080000000000,10108588000,istio-ingressgateway
max_duration_20s,1587998100000000000,6156582000,booking.default
max_duration_20s,1587998100000000000,8244253000,istio-ingressgateway
max_duration_20s,1587998100000000000,14538000,customer.default
max_duration_20s,1587998100000000000,8221092000,flight.default
max_duration_20s,1587998100000000000,17874000,auth.default
max_duration_20s,1587998120000000000,7745795000,flight.default
max_duration_20s,1587998120000000000,15401000,auth.default
max_duration_20s,1587998120000000000,7766075000,istio-ingressgateway
max_duration_20s,1587998120000000000,7750716000,booking.default
max_duration_20s,1587998120000000000,13114000,customer.default
max_duration_20s,1587998140000000000,7288618000,booking.default
max_duration_20s,1587998140000000000,30754000,customer.default
