name,time,mean,service_name
max_duration_60s,1587919620000000000,144082624.13793105,istio-ingressgateway
max_duration_60s,1587919620000000000,28674835.29411765,booking.default
max_duration_60s,1587919620000000000,15586333.333333334,istio-mixer
max_duration_60s,1587919680000000000,35894757.89473684,booking.default
max_duration_60s,1587919680000000000,630000,istio-mixer
max_duration_60s,1587919680000000000,7728032.258064516,customer.default
max_duration_60s,1587919680000000000,20041090.90909091,auth.default
max_duration_60s,1587919680000000000,70054626.37362637,flight.default
max_duration_60s,1587919680000000000,128807449.82698962,istio-ingressgateway
max_duration_60s,1587919740000000000,91401151.51515152,flight.default
max_duration_60s,1587919740000000000,138141616.61341852,istio-ingressgateway
max_duration_60s,1587919740000000000,6260269.230769231,customer.default
max_duration_60s,1587919740000000000,30137639.17525773,booking.default
max_duration_60s,1587919740000000000,93000,istio-mixer
max_duration_60s,1587919740000000000,12505444.444444444,auth.default
max_duration_60s,1587919800000000000,8765666.666666666,customer.default
max_duration_60s,1587919800000000000,12750266.666666666,auth.default
max_duration_60s,1587919800000000000,78716708.33333333,flight.default
max_duration_60s,1587919800000000000,135264306.04982206,istio-ingressgateway
max_duration_60s,1587919800000000000,38876315.217391305,booking.default
max_duration_60s,1587919860000000000,252899432.43243244,istio-ingressgateway
max_duration_60s,1587919860000000000,29319023.255813953,booking.default
max_duration_60s,1587919860000000000,7901312.5,customer.default
max_duration_60s,1587919860000000000,37249250,istio-mixer
max_duration_60s,1587919860000000000,203356297.70992365,flight.default
max_duration_60s,1587919860000000000,15833285.714285715,auth.default
