name,time,mean,service_name
average_duration_60s,1588087800000000000,35240701.960784316,booking.default
average_duration_60s,1588087860000000000,7161333.333333333,istio-mixer
average_duration_60s,1588087860000000000,30597275,booking.default
average_duration_60s,1588087860000000000,5911047.1698113205,flight.default
average_duration_60s,1588087860000000000,9302617.647058824,customer.default
average_duration_60s,1588087860000000000,298153869.00958467,istio-ingressgateway
average_duration_60s,1588087860000000000,14227600,auth.default
average_duration_60s,1588087920000000000,300568343.17343175,istio-ingressgateway
average_duration_60s,1588087920000000000,13331285.714285715,auth.default
average_duration_60s,1588087920000000000,19017520.833333332,flight.default
average_duration_60s,1588087920000000000,5498666.666666667,istio-mixer
average_duration_60s,1588087920000000000,37070852.941176474,booking.default
average_duration_60s,1588087920000000000,12702384.615384616,customer.default
average_duration_60s,1588087980000000000,44535350.597609565,booking.default
average_duration_60s,1588087980000000000,14242320,customer.default
average_duration_60s,1588087980000000000,11654775.70093458,flight.default
average_duration_60s,1588087980000000000,278980950,istio-ingressgateway
average_duration_60s,1588087980000000000,16684833.333333334,auth.default
average_duration_60s,1588087980000000000,1025000,istio-mixer
average_duration_60s,1588088040000000000,19158714.285714287,auth.default
average_duration_60s,1588088040000000000,4730000,istio-mixer
average_duration_60s,1588088040000000000,26534021.739130434,flight.default
average_duration_60s,1588088040000000000,39113443.90243903,booking.default
average_duration_60s,1588088040000000000,14405000,customer.default
average_duration_60s,1588088040000000000,264548945.60669455,istio-ingressgateway
average_duration_60s,1588088100000000000,11771272.727272727,customer.default
average_duration_60s,1588088100000000000,143748640.2877698,istio-ingressgateway
average_duration_60s,1588088100000000000,8323013.157894737,flight.default
average_duration_60s,1588088100000000000,19288333.333333332,auth.default
average_duration_60s,1588088100000000000,3251000,istio-mixer
average_duration_60s,1588088100000000000,35425030.172413796,booking.default
average_duration_60s,1588088160000000000,1114500,istio-mixer
average_duration_60s,1588088160000000000,35975456.066945605,booking.default
average_duration_60s,1588088160000000000,9037247.422680411,flight.default
average_duration_60s,1588088160000000000,12176851.851851853,customer.default
average_duration_60s,1588088160000000000,140946887.6811594,istio-ingressgateway
average_duration_60s,1588088160000000000,18093333.333333332,auth.default
average_duration_60s,1588088220000000000,165389139.86013985,istio-ingressgateway
average_duration_60s,1588088220000000000,18459250,auth.default
average_duration_60s,1588088220000000000,5658746.987951808,flight.default
average_duration_60s,1588088220000000000,14569500,istio-mixer
average_duration_60s,1588088220000000000,28911532.258064516,booking.default
average_duration_60s,1588088220000000000,11419857.142857144,customer.default
average_duration_60s,1588088280000000000,7418281.690140845,flight.default
average_duration_60s,1588088280000000000,9774000,customer.default
average_duration_60s,1588088280000000000,167868042.30769232,istio-ingressgateway
average_duration_60s,1588088280000000000,19951833.333333332,auth.default
average_duration_60s,1588088280000000000,28577056.03448276,booking.default
average_duration_60s,1588088340000000000,12951400,auth.default
average_duration_60s,1588088340000000000,33416975.51020408,booking.default
average_duration_60s,1588088340000000000,10546360,customer.default
average_duration_60s,1588088340000000000,3967804.5977011495,flight.default
average_duration_60s,1588088340000000000,186365226.9503546,istio-ingressgateway
average_duration_60s,1588088400000000000,11446807.692307692,flight.default
average_duration_60s,1588088400000000000,168097731.06060606,istio-ingressgateway
average_duration_60s,1588088400000000000,30360334.745762713,booking.default
average_duration_60s,1588088400000000000,69201000,istio-mixer
average_duration_60s,1588088400000000000,14646000,auth.default
average_duration_60s,1588088400000000000,11741676.470588235,customer.default
average_duration_60s,1588088460000000000,39712414.63414634,booking.default
average_duration_60s,1588088460000000000,10669071.42857143,customer.default
average_duration_60s,1588088460000000000,8502046.511627907,flight.default
average_duration_60s,1588088460000000000,154051920.86330935,istio-ingressgateway
average_duration_60s,1588088460000000000,6838500,auth.default
average_duration_60s,1588088520000000000,152900350.99337748,istio-ingressgateway
average_duration_60s,1588088520000000000,22942000,auth.default
average_duration_60s,1588088520000000000,11840363.636363637,customer.default
average_duration_60s,1588088520000000000,807500,istio-mixer
average_duration_60s,1588088520000000000,32427968.87159533,booking.default
average_duration_60s,1588088520000000000,9918929.292929294,flight.default
average_duration_60s,1588088580000000000,32651209.486166008,booking.default
average_duration_60s,1588088580000000000,6936655.172413793,flight.default
average_duration_60s,1588088580000000000,9901769.23076923,customer.default
average_duration_60s,1588088580000000000,161181713.79310346,istio-ingressgateway
average_duration_60s,1588088580000000000,21652200,auth.default
average_duration_60s,1588088580000000000,35353500,istio-mixer
average_duration_60s,1588088640000000000,29879250,auth.default
average_duration_60s,1588088640000000000,225250,istio-mixer
average_duration_60s,1588088640000000000,9922533.333333334,customer.default
average_duration_60s,1588088640000000000,37546108.10810811,booking.default
average_duration_60s,1588088640000000000,10130163.93442623,flight.default
average_duration_60s,1588088640000000000,169985713.08016878,istio-ingressgateway
average_duration_60s,1588088700000000000,216612972.2222222,flight.default
average_duration_60s,1588088700000000000,2006558911.1111112,istio-ingressgateway
average_duration_60s,1588088700000000000,13750333.333333334,customer.default
average_duration_60s,1588088700000000000,229988538.46153846,auth.default
average_duration_60s,1588088700000000000,3174999617.0212765,booking.default
average_duration_60s,1588088760000000000,9745166.666666666,auth.default
average_duration_60s,1588088760000000000,93902195.035461,booking.default
average_duration_60s,1588088760000000000,498660495.35603714,istio-ingressgateway
average_duration_60s,1588088760000000000,14643162.790697675,flight.default
average_duration_60s,1588088760000000000,1558700,istio-mixer
average_duration_60s,1588088760000000000,11657391.304347826,customer.default
average_duration_60s,1588088820000000000,64693937.5,istio-mixer
average_duration_60s,1588088820000000000,21642526.315789472,customer.default
average_duration_60s,1588088820000000000,684719306.722689,istio-ingressgateway
average_duration_60s,1588088820000000000,25497200,auth.default
average_duration_60s,1588088820000000000,65147064.32748538,booking.default
average_duration_60s,1588088820000000000,9131073.684210526,flight.default
average_duration_60s,1588088880000000000,55879594.017094016,booking.default
average_duration_60s,1588088880000000000,8749382.352941176,flight.default
average_duration_60s,1588088880000000000,630920391.1290323,istio-ingressgateway
average_duration_60s,1588088880000000000,5993250,istio-mixer
average_duration_60s,1588088880000000000,11784181.818181818,customer.default
average_duration_60s,1588088880000000000,23250571.42857143,auth.default
average_duration_60s,1588088940000000000,13587090.909090908,customer.default
average_duration_60s,1588088940000000000,31471333.333333332,auth.default
average_duration_60s,1588088940000000000,655388003.7878788,istio-ingressgateway
average_duration_60s,1588088940000000000,60273834.67741936,booking.default
average_duration_60s,1588088940000000000,8288441.558441559,flight.default
average_duration_60s,1588088940000000000,3184833.3333333335,istio-mixer
average_duration_60s,1588089000000000000,7776940.298507462,flight.default
average_duration_60s,1588089000000000000,586987267.1755725,istio-ingressgateway
average_duration_60s,1588089000000000000,11397416.666666666,customer.default
average_duration_60s,1588089000000000000,11535600,auth.default
average_duration_60s,1588089000000000000,56762339.05579399,booking.default
average_duration_60s,1588089060000000000,16000666.666666666,auth.default
average_duration_60s,1588089060000000000,74395824.81751825,booking.default
average_duration_60s,1588089060000000000,629104986.970684,istio-ingressgateway
average_duration_60s,1588089060000000000,1494500,istio-mixer
average_duration_60s,1588089060000000000,18487725,flight.default
average_duration_60s,1588089060000000000,11536392.857142856,customer.default
average_duration_60s,1588089120000000000,34118869.56521739,flight.default
average_duration_60s,1588089120000000000,12981650,customer.default
average_duration_60s,1588089120000000000,519248700.36101085,istio-ingressgateway
average_duration_60s,1588089120000000000,13810166.666666666,auth.default
average_duration_60s,1588089120000000000,66991660.79295154,booking.default
average_duration_60s,1588089120000000000,96500,istio-mixer
average_duration_60s,1588089180000000000,59984234.89932886,booking.default
average_duration_60s,1588089180000000000,55157333.333333336,istio-mixer
average_duration_60s,1588089180000000000,620490849.0566038,istio-ingressgateway
average_duration_60s,1588089180000000000,35978757.14285714,flight.default
average_duration_60s,1588089180000000000,13472973.684210526,customer.default
average_duration_60s,1588089180000000000,13025000,auth.default
average_duration_60s,1588089240000000000,13096818.181818182,customer.default
average_duration_60s,1588089240000000000,21939800,auth.default
average_duration_60s,1588089240000000000,588067716.5991902,istio-ingressgateway
average_duration_60s,1588089240000000000,148500,istio-mixer
average_duration_60s,1588089240000000000,66480194.57013575,booking.default
average_duration_60s,1588089240000000000,9180468.35443038,flight.default
average_duration_60s,1588089300000000000,58741200,booking.default
average_duration_60s,1588089300000000000,13387692.307692308,flight.default
average_duration_60s,1588089300000000000,11631200,customer.default
average_duration_60s,1588089300000000000,629750326.5306122,istio-ingressgateway
average_duration_60s,1588089720000000000,17406333.333333332,auth.default
average_duration_60s,1588089720000000000,2393000,istio-mixer
average_duration_60s,1588089720000000000,252353147.36842105,booking.default
average_duration_60s,1588089720000000000,202380511.1111111,flight.default
average_duration_60s,1588089720000000000,748316080.3571428,istio-ingressgateway
average_duration_60s,1588089720000000000,9622631.578947369,customer.default
average_duration_60s,1588089780000000000,335225359.2592593,istio-ingressgateway
average_duration_60s,1588089780000000000,9726235.294117646,customer.default
average_duration_60s,1588089780000000000,36204029.66101695,booking.default
average_duration_60s,1588089780000000000,25203000,auth.default
average_duration_60s,1588089780000000000,2172500,istio-mixer
average_duration_60s,1588089780000000000,4002230.769230769,flight.default
average_duration_60s,1588089840000000000,211333.33333333334,istio-mixer
average_duration_60s,1588089840000000000,11540898.305084746,flight.default
average_duration_60s,1588089840000000000,41175228.448275864,booking.default
average_duration_60s,1588089840000000000,352248204.54545456,istio-ingressgateway
average_duration_60s,1588089840000000000,10006944.444444444,customer.default
average_duration_60s,1588089840000000000,14471250,auth.default
average_duration_60s,1588089900000000000,12208733.333333334,customer.default
average_duration_60s,1588089900000000000,21781000,auth.default
average_duration_60s,1588089900000000000,39279822.51082251,booking.default
average_duration_60s,1588089900000000000,30799000,istio-mixer
average_duration_60s,1588089900000000000,6964271.186440678,flight.default
average_duration_60s,1588089900000000000,396324384,istio-ingressgateway
average_duration_60s,1588089960000000000,9609950.819672132,flight.default
average_duration_60s,1588089960000000000,302751245.9677419,istio-ingressgateway
average_duration_60s,1588089960000000000,40525515.837104075,booking.default
average_duration_60s,1588089960000000000,11738966.666666666,customer.default
average_duration_60s,1588089960000000000,16934500,auth.default
average_duration_60s,1588089960000000000,469500,istio-mixer
average_duration_60s,1588090020000000000,10302000,auth.default
average_duration_60s,1588090020000000000,1459428.5714285714,istio-mixer
average_duration_60s,1588090020000000000,49253823.52941176,booking.default
average_duration_60s,1588090020000000000,7499640,flight.default
average_duration_60s,1588090020000000000,328218094.27609426,istio-ingressgateway
average_duration_60s,1588090020000000000,12876333.333333334,customer.default
average_duration_60s,1588090080000000000,349449529.1828794,istio-ingressgateway
average_duration_60s,1588090080000000000,14792208.333333334,customer.default
average_duration_60s,1588090080000000000,68666862.5,booking.default
average_duration_60s,1588090080000000000,20623250,auth.default
average_duration_60s,1588090080000000000,28886000,istio-mixer
average_duration_60s,1588090080000000000,14659742.424242424,flight.default
average_duration_60s,1588090140000000000,10213625,istio-mixer
average_duration_60s,1588090140000000000,10516524.590163935,flight.default
average_duration_60s,1588090140000000000,44918648.14814815,booking.default
average_duration_60s,1588090140000000000,308257154.1501976,istio-ingressgateway
average_duration_60s,1588090140000000000,11010789.47368421,customer.default
average_duration_60s,1588090140000000000,25401600,auth.default
average_duration_60s,1588090200000000000,8595375,customer.default
average_duration_60s,1588090200000000000,17220750,auth.default
average_duration_60s,1588090200000000000,42524588.49557522,booking.default
average_duration_60s,1588090200000000000,416000,istio-mixer
average_duration_60s,1588090200000000000,6583866.666666667,flight.default
average_duration_60s,1588090200000000000,348501729.0836653,istio-ingressgateway
average_duration_60s,1588090260000000000,11451508.196721312,flight.default
average_duration_60s,1588090260000000000,406882453.125,istio-ingressgateway
average_duration_60s,1588090260000000000,69436077.5862069,booking.default
average_duration_60s,1588090260000000000,22248709.677419353,customer.default
average_duration_60s,1588090260000000000,14612333.333333334,auth.default
average_duration_60s,1588090260000000000,2370416.6666666665,istio-mixer
average_duration_60s,1588090320000000000,49380750,auth.default
average_duration_60s,1588090320000000000,991203921.875,booking.default
average_duration_60s,1588090320000000000,127519400,flight.default
average_duration_60s,1588090320000000000,949167988.8888888,istio-ingressgateway
average_duration_60s,1588090320000000000,15737720,customer.default
average_duration_60s,1588090380000000000,470147436.5671642,istio-ingressgateway
average_duration_60s,1588090380000000000,10325684.210526315,customer.default
average_duration_60s,1588090380000000000,82384975.40983607,booking.default
average_duration_60s,1588090380000000000,1091875,istio-mixer
average_duration_60s,1588090380000000000,36174000,auth.default
average_duration_60s,1588090380000000000,10505296.875,flight.default
average_duration_60s,1588090440000000000,14730500,auth.default
average_duration_60s,1588090440000000000,5077950.819672131,flight.default
average_duration_60s,1588090440000000000,64447040.3587444,booking.default
average_duration_60s,1588090440000000000,535864325.3968254,istio-ingressgateway
average_duration_60s,1588090440000000000,10362684.210526315,customer.default
average_duration_60s,1588090440000000000,32846750,istio-mixer
average_duration_60s,1588090500000000000,13354764.705882354,customer.default
average_duration_60s,1588090500000000000,1074750,istio-mixer
average_duration_60s,1588090500000000000,67870202.42914979,booking.default
average_duration_60s,1588090500000000000,6252662.162162162,flight.default
average_duration_60s,1588090500000000000,436646244.2748092,istio-ingressgateway
average_duration_60s,1588090560000000000,6518090.909090909,flight.default
average_duration_60s,1588090560000000000,525756966.10169494,istio-ingressgateway
average_duration_60s,1588090560000000000,107000,istio-mixer
average_duration_60s,1588090560000000000,19981666.666666668,auth.default
average_duration_60s,1588090560000000000,9739578.94736842,customer.default
average_duration_60s,1588090560000000000,64927972.762645915,booking.default
average_duration_60s,1588090620000000000,9783166.666666666,istio-mixer
average_duration_60s,1588090620000000000,53004092.936802976,booking.default
average_duration_60s,1588090620000000000,11255274.193548387,flight.default
average_duration_60s,1588090620000000000,459454365.1877133,istio-ingressgateway
average_duration_60s,1588090620000000000,12253266.666666666,customer.default
average_duration_60s,1588090680000000000,472420984.6743295,istio-ingressgateway
average_duration_60s,1588090680000000000,12173043.47826087,customer.default
average_duration_60s,1588090680000000000,50253889.32806324,booking.default
average_duration_60s,1588090680000000000,197826750,auth.default
average_duration_60s,1588090680000000000,26975875,istio-mixer
average_duration_60s,1588090680000000000,7551677.419354838,flight.default
average_duration_60s,1588090740000000000,960166.6666666666,istio-mixer
