name,time,mean,service_name
max_duration_20s,1588087100000000000,70448000,flight.default
max_duration_20s,1588087100000000000,201585000,booking.default
max_duration_20s,1588087120000000000,77053000,flight.default
max_duration_20s,1588087120000000000,159275000,booking.default
max_duration_20s,1588087120000000000,923965000,istio-ingressgateway
max_duration_20s,1588087120000000000,29520000,customer.default
max_duration_20s,1588087120000000000,35613000,auth.default
max_duration_20s,1588087140000000000,43025000,customer.default
max_duration_20s,1588087140000000000,35199000,auth.default
max_duration_20s,1588087140000000000,304367000,booking.default
max_duration_20s,1588087140000000000,12200000,istio-mixer
max_duration_20s,1588087140000000000,174088000,flight.default
max_duration_20s,1588087140000000000,919044000,istio-ingressgateway
max_duration_20s,1588087160000000000,77475000,flight.default
max_duration_20s,1588087160000000000,1046932000,istio-ingressgateway
max_duration_20s,1588087160000000000,611248000,booking.default
max_duration_20s,1588087160000000000,32235000,customer.default
max_duration_20s,1588087160000000000,24374000,auth.default
max_duration_20s,1588087160000000000,8368000,istio-mixer
max_duration_20s,1588087180000000000,488149000,booking.default
max_duration_20s,1588087180000000000,34034000,flight.default
max_duration_20s,1588087180000000000,1244572000,istio-ingressgateway
max_duration_20s,1588087180000000000,16423000,customer.default
max_duration_20s,1588087200000000000,1070175000,istio-ingressgateway
max_duration_20s,1588087200000000000,34143000,customer.default
max_duration_20s,1588087200000000000,303518000,booking.default
max_duration_20s,1588087200000000000,19391000,auth.default
max_duration_20s,1588087200000000000,1334000,istio-mixer
max_duration_20s,1588087200000000000,53567000,flight.default
max_duration_20s,1588087220000000000,303076000,booking.default
max_duration_20s,1588087220000000000,46096000,flight.default
max_duration_20s,1588087220000000000,993177000,istio-ingressgateway
max_duration_20s,1588087220000000000,16065000,customer.default
max_duration_20s,1588087220000000000,17916000,auth.default
max_duration_20s,1588087240000000000,29885000,customer.default
max_duration_20s,1588087240000000000,13510000,auth.default
max_duration_20s,1588087240000000000,99235000,flight.default
max_duration_20s,1588087240000000000,407720000,booking.default
max_duration_20s,1588087240000000000,922193000,istio-ingressgateway
max_duration_20s,1588087260000000000,483145000,booking.default
max_duration_20s,1588087260000000000,1000122000,istio-ingressgateway
max_duration_20s,1588087260000000000,7887000,auth.default
max_duration_20s,1588087260000000000,44971000,customer.default
max_duration_20s,1588087260000000000,65223000,flight.default
max_duration_20s,1588087280000000000,51407000,customer.default
max_duration_20s,1588087280000000000,69323000,flight.default
max_duration_20s,1588087280000000000,941669000,istio-ingressgateway
max_duration_20s,1588087280000000000,188654000,booking.default
max_duration_20s,1588087280000000000,20018000,auth.default
max_duration_20s,1588087300000000000,342196000,booking.default
max_duration_20s,1588087300000000000,25799000,auth.default
max_duration_20s,1588087300000000000,63007000,flight.default
max_duration_20s,1588087300000000000,23798000,customer.default
max_duration_20s,1588087300000000000,960595000,istio-ingressgateway
max_duration_20s,1588087320000000000,24668000,customer.default
max_duration_20s,1588087320000000000,931046000,istio-ingressgateway
max_duration_20s,1588087320000000000,6130000,auth.default
max_duration_20s,1588087320000000000,1887000,istio-mixer
max_duration_20s,1588087320000000000,303190000,booking.default
max_duration_20s,1588087320000000000,65983000,flight.default
max_duration_20s,1588087340000000000,28633000,auth.default
max_duration_20s,1588087340000000000,60140000,flight.default
max_duration_20s,1588087340000000000,33815000,customer.default
max_duration_20s,1588087340000000000,887753000,istio-ingressgateway
max_duration_20s,1588087340000000000,300157000,booking.default
max_duration_20s,1588087360000000000,993444000,istio-ingressgateway
max_duration_20s,1588087360000000000,271392000,booking.default
max_duration_20s,1588087360000000000,91259000,flight.default
max_duration_20s,1588087360000000000,61516000,auth.default
max_duration_20s,1588087360000000000,20271000,customer.default
max_duration_20s,1588087380000000000,31475000,auth.default
max_duration_20s,1588087380000000000,25034000,customer.default
max_duration_20s,1588087380000000000,439021000,booking.default
max_duration_20s,1588087380000000000,55753000,istio-mixer
max_duration_20s,1588087380000000000,1138407000,istio-ingressgateway
max_duration_20s,1588087380000000000,29921000,flight.default
max_duration_20s,1588087400000000000,402417000,booking.default
max_duration_20s,1588087400000000000,35515000,flight.default
max_duration_20s,1588087400000000000,28265000,auth.default
max_duration_20s,1588087400000000000,25666000,customer.default
max_duration_20s,1588087400000000000,1230595000,istio-ingressgateway
max_duration_20s,1588087420000000000,20327000,customer.default
max_duration_20s,1588087420000000000,1222983000,istio-ingressgateway
max_duration_20s,1588087420000000000,10503000,flight.default
max_duration_20s,1588087420000000000,353519000,booking.default
max_duration_20s,1588087420000000000,19409000,auth.default
max_duration_20s,1588087440000000000,246990000,booking.default
max_duration_20s,1588087440000000000,24573000,auth.default
max_duration_20s,1588087440000000000,1218491000,istio-ingressgateway
max_duration_20s,1588087440000000000,50428000,istio-mixer
max_duration_20s,1588087440000000000,20523000,customer.default
max_duration_20s,1588087440000000000,70231000,flight.default
max_duration_20s,1588087460000000000,936625000,istio-ingressgateway
max_duration_20s,1588087460000000000,489444000,flight.default
max_duration_20s,1588087460000000000,211498000,booking.default
max_duration_20s,1588087460000000000,751743000,auth.default
max_duration_20s,1588087460000000000,17452000,customer.default
max_duration_20s,1588087480000000000,269280000,flight.default
max_duration_20s,1588087480000000000,28097000,customer.default
max_duration_20s,1588087480000000000,2078998000,istio-ingressgateway
max_duration_20s,1588087480000000000,1231749000,booking.default
max_duration_20s,1588087500000000000,1554929000,istio-ingressgateway
max_duration_20s,1588087500000000000,449493000,booking.default
max_duration_20s,1588087500000000000,66244000,flight.default
max_duration_20s,1588087500000000000,2185000,istio-mixer
max_duration_20s,1588087500000000000,33927000,customer.default
max_duration_20s,1588087520000000000,357854000,booking.default
max_duration_20s,1588087520000000000,25955000,customer.default
max_duration_20s,1588087520000000000,992346000,istio-ingressgateway
max_duration_20s,1588087520000000000,32088000,auth.default
max_duration_20s,1588087520000000000,70556000,flight.default
max_duration_20s,1588087540000000000,28454000,auth.default
max_duration_20s,1588087540000000000,66759000,flight.default
max_duration_20s,1588087540000000000,30212000,customer.default
max_duration_20s,1588087540000000000,748381000,booking.default
max_duration_20s,1588087540000000000,1267628000,istio-ingressgateway
max_duration_20s,1588087560000000000,494224000,booking.default
max_duration_20s,1588087560000000000,899993000,istio-ingressgateway
max_duration_20s,1588087560000000000,110319000,flight.default
max_duration_20s,1588087560000000000,307000,istio-mixer
max_duration_20s,1588087560000000000,33466000,auth.default
max_duration_20s,1588087560000000000,36691000,customer.default
max_duration_20s,1588087580000000000,245516000,flight.default
max_duration_20s,1588087580000000000,34146000,customer.default
max_duration_20s,1588087580000000000,572969000,booking.default
max_duration_20s,1588087580000000000,956430000,istio-ingressgateway
max_duration_20s,1588087580000000000,34033000,auth.default
max_duration_20s,1588087600000000000,1234029000,istio-ingressgateway
max_duration_20s,1588087600000000000,24002000,auth.default
max_duration_20s,1588087600000000000,40196000,customer.default
max_duration_20s,1588087600000000000,89787000,flight.default
max_duration_20s,1588087600000000000,984221000,booking.default
max_duration_20s,1588087620000000000,129284000,flight.default
max_duration_20s,1588087620000000000,575544000,booking.default
max_duration_20s,1588087620000000000,65960000,auth.default
max_duration_20s,1588087620000000000,13903000,istio-mixer
max_duration_20s,1588087620000000000,1132359000,istio-ingressgateway
max_duration_20s,1588087620000000000,21185000,customer.default
max_duration_20s,1588087640000000000,30199000,auth.default
max_duration_20s,1588087640000000000,23013000,customer.default
max_duration_20s,1588087640000000000,93778000,flight.default
max_duration_20s,1588087640000000000,308178000,booking.default
max_duration_20s,1588087640000000000,1138256000,istio-ingressgateway
max_duration_20s,1588087660000000000,406649000,booking.default
max_duration_20s,1588087660000000000,1343972000,istio-ingressgateway
max_duration_20s,1588087660000000000,21703000,customer.default
max_duration_20s,1588087660000000000,9635000,auth.default
max_duration_20s,1588087660000000000,94779000,flight.default
max_duration_20s,1588087680000000000,36509000,auth.default
max_duration_20s,1588087680000000000,57027000,flight.default
max_duration_20s,1588087680000000000,858710000,istio-ingressgateway
max_duration_20s,1588087680000000000,569000,istio-mixer
max_duration_20s,1588087680000000000,379965000,booking.default
max_duration_20s,1588087680000000000,27843000,customer.default
max_duration_20s,1588087700000000000,1793512000,istio-ingressgateway
max_duration_20s,1588087700000000000,10863000,customer.default
max_duration_20s,1588087700000000000,9558000,auth.default
max_duration_20s,1588087700000000000,44869000,flight.default
max_duration_20s,1588087700000000000,343457000,booking.default
max_duration_20s,1588087720000000000,58825000,flight.default
max_duration_20s,1588087720000000000,237679000,booking.default
max_duration_20s,1588087720000000000,207289000,customer.default
max_duration_20s,1588087720000000000,499000,istio-mixer
max_duration_20s,1588087720000000000,1272552000,istio-ingressgateway
max_duration_20s,1588087720000000000,29912000,auth.default
max_duration_20s,1588087740000000000,846939000,istio-ingressgateway
max_duration_20s,1588087740000000000,15253000,auth.default
max_duration_20s,1588087740000000000,56438000,customer.default
max_duration_20s,1588087740000000000,33178000,flight.default
max_duration_20s,1588087740000000000,244293000,booking.default
max_duration_20s,1588087740000000000,50565000,istio-mixer
max_duration_20s,1588087760000000000,579138000,booking.default
max_duration_20s,1588087760000000000,18404000,customer.default
max_duration_20s,1588087760000000000,1483522000,istio-ingressgateway
max_duration_20s,1588087760000000000,23917000,auth.default
max_duration_20s,1588087760000000000,17975000,flight.default
max_duration_20s,1588087780000000000,15186000,customer.default
max_duration_20s,1588087780000000000,47675000,flight.default
max_duration_20s,1588087780000000000,213760000,booking.default
max_duration_20s,1588087780000000000,1551344000,istio-ingressgateway
max_duration_20s,1588087800000000000,305410000,booking.default
max_duration_20s,1588087800000000000,1006169000,istio-ingressgateway
max_duration_20s,1588087800000000000,14233000,customer.default
max_duration_20s,1588087800000000000,11372000,istio-mixer
max_duration_20s,1588087800000000000,35827000,flight.default
max_duration_20s,1588087820000000000,2073432000,istio-ingressgateway
max_duration_20s,1588087820000000000,54342000,flight.default
max_duration_20s,1588087820000000000,369204000,booking.default
max_duration_20s,1588087820000000000,28578000,auth.default
max_duration_20s,1588087820000000000,17945000,customer.default
max_duration_20s,1588087840000000000,47389000,auth.default
max_duration_20s,1588087840000000000,48788000,customer.default
max_duration_20s,1588087840000000000,30130000,flight.default
max_duration_20s,1588087840000000000,11626000,istio-mixer
max_duration_20s,1588087840000000000,908402000,istio-ingressgateway
max_duration_20s,1588087840000000000,250816000,booking.default
max_duration_20s,1588087860000000000,1466113000,istio-ingressgateway
max_duration_20s,1588087860000000000,349421000,booking.default
max_duration_20s,1588087860000000000,73354000,flight.default
max_duration_20s,1588087860000000000,33987000,customer.default
max_duration_20s,1588087860000000000,48474000,istio-mixer
max_duration_20s,1588087880000000000,16372000,customer.default
max_duration_20s,1588087880000000000,10626000,istio-mixer
max_duration_20s,1588087880000000000,229506000,booking.default
max_duration_20s,1588087880000000000,33151000,auth.default
max_duration_20s,1588087880000000000,972201000,istio-ingressgateway
max_duration_20s,1588087880000000000,20294000,flight.default
max_duration_20s,1588087900000000000,1467696000,istio-ingressgateway
max_duration_20s,1588087900000000000,32624000,flight.default
max_duration_20s,1588087900000000000,628475000,booking.default
max_duration_20s,1588087900000000000,10776000,customer.default
max_duration_20s,1588087900000000000,4949000,auth.default
max_duration_20s,1588087920000000000,24910000,customer.default
max_duration_20s,1588087920000000000,5905000,auth.default
max_duration_20s,1588087920000000000,230296000,flight.default
max_duration_20s,1588087920000000000,1284626000,istio-ingressgateway
max_duration_20s,1588087920000000000,31150000,istio-mixer
max_duration_20s,1588087920000000000,548547000,booking.default
max_duration_20s,1588087940000000000,39874000,flight.default
max_duration_20s,1588087940000000000,652817000,booking.default
max_duration_20s,1588087940000000000,23650000,customer.default
max_duration_20s,1588087940000000000,23175000,auth.default
max_duration_20s,1588087940000000000,1308689000,istio-ingressgateway
max_duration_20s,1588087960000000000,14456000,auth.default
max_duration_20s,1588087960000000000,1353069000,istio-ingressgateway
max_duration_20s,1588087960000000000,226690000,booking.default
max_duration_20s,1588087960000000000,48365000,flight.default
max_duration_20s,1588087960000000000,39768000,customer.default
max_duration_20s,1588087980000000000,47718000,flight.default
max_duration_20s,1588087980000000000,30765000,customer.default
max_duration_20s,1588087980000000000,985230000,istio-ingressgateway
max_duration_20s,1588087980000000000,1319000,istio-mixer
max_duration_20s,1588087980000000000,17268000,auth.default
max_duration_20s,1588087980000000000,392589000,booking.default
max_duration_20s,1588088000000000000,1513498000,istio-ingressgateway
max_duration_20s,1588088000000000000,667618000,booking.default
max_duration_20s,1588088000000000000,86272000,flight.default
max_duration_20s,1588088000000000000,16999000,customer.default
max_duration_20s,1588088000000000000,21117000,auth.default
max_duration_20s,1588088020000000000,38927000,customer.default
max_duration_20s,1588088020000000000,17432000,auth.default
max_duration_20s,1588088020000000000,466244000,booking.default
max_duration_20s,1588088020000000000,3379000,istio-mixer
max_duration_20s,1588088020000000000,1067796000,istio-ingressgateway
max_duration_20s,1588088020000000000,85720000,flight.default
max_duration_20s,1588088040000000000,874832000,istio-ingressgateway
max_duration_20s,1588088040000000000,48583000,flight.default
max_duration_20s,1588088040000000000,320899000,booking.default
max_duration_20s,1588088040000000000,51653000,customer.default
max_duration_20s,1588088040000000000,39971000,auth.default
max_duration_20s,1588088040000000000,9386000,istio-mixer
max_duration_20s,1588088060000000000,27850000,auth.default
max_duration_20s,1588088060000000000,449164000,booking.default
max_duration_20s,1588088060000000000,982900000,istio-ingressgateway
max_duration_20s,1588088060000000000,46847000,flight.default
max_duration_20s,1588088060000000000,18763000,customer.default
max_duration_20s,1588088080000000000,346806000,flight.default
max_duration_20s,1588088080000000000,25354000,customer.default
max_duration_20s,1588088080000000000,530328000,booking.default
max_duration_20s,1588088080000000000,27227000,auth.default
max_duration_20s,1588088080000000000,866802000,istio-ingressgateway
max_duration_20s,1588088100000000000,6756000,auth.default
max_duration_20s,1588088100000000000,838975000,istio-ingressgateway
max_duration_20s,1588088100000000000,20400000,customer.default
max_duration_20s,1588088100000000000,41871000,flight.default
max_duration_20s,1588088100000000000,615607000,booking.default
max_duration_20s,1588088120000000000,44934000,flight.default
max_duration_20s,1588088120000000000,413699000,booking.default
max_duration_20s,1588088120000000000,839501000,istio-ingressgateway
max_duration_20s,1588088120000000000,6451000,istio-mixer
max_duration_20s,1588088120000000000,23215000,auth.default
max_duration_20s,1588088120000000000,21889000,customer.default
max_duration_20s,1588088140000000000,497532000,istio-ingressgateway
max_duration_20s,1588088140000000000,10873000,customer.default
max_duration_20s,1588088140000000000,42248000,flight.default
max_duration_20s,1588088140000000000,304436000,booking.default
max_duration_20s,1588088140000000000,38755000,auth.default
max_duration_20s,1588088160000000000,379014000,booking.default
max_duration_20s,1588088160000000000,36675000,auth.default
max_duration_20s,1588088160000000000,29886000,customer.default
max_duration_20s,1588088160000000000,497112000,istio-ingressgateway
max_duration_20s,1588088160000000000,80895000,flight.default
max_duration_20s,1588088180000000000,857241000,istio-ingressgateway
max_duration_20s,1588088180000000000,52310000,flight.default
max_duration_20s,1588088180000000000,8432000,auth.default
max_duration_20s,1588088180000000000,2139000,istio-mixer
max_duration_20s,1588088180000000000,266657000,booking.default
max_duration_20s,1588088180000000000,17734000,customer.default
max_duration_20s,1588088200000000000,35123000,auth.default
max_duration_20s,1588088200000000000,26895000,customer.default
max_duration_20s,1588088200000000000,616768000,istio-ingressgateway
max_duration_20s,1588088200000000000,69031000,flight.default
max_duration_20s,1588088200000000000,392022000,booking.default
max_duration_20s,1588088220000000000,5668000,flight.default
max_duration_20s,1588088220000000000,407416000,booking.default
max_duration_20s,1588088220000000000,18129000,customer.default
max_duration_20s,1588088220000000000,143000,istio-mixer
max_duration_20s,1588088220000000000,18396000,auth.default
max_duration_20s,1588088220000000000,535015000,istio-ingressgateway
max_duration_20s,1588088240000000000,15061000,customer.default
max_duration_20s,1588088240000000000,616950000,istio-ingressgateway
